id,Player,#,Nation,Pos,Age,Min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,team,game,league,season,game_id
,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,,,,,
3aa4a3be,Loren Morón,16,ESP,FW,25-133,90,0,0,0,0,2,1,0,0,16,1,0,1,1.3,1.3,0.3,4,0,8,10,80.0,1,6,1,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
72a99e38,Cristian Tello,11,ESP,LW,27-274,90,0,0,0,0,4,4,0,0,56,0,0,0,0.4,0.4,0.0,1,0,37,44,84.1,3,30,6,5,1,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
4c5b14d2,Joaquín,17,ESP,"RW,RM",37-295,90,2,0,0,0,4,2,1,0,64,1,0,1,0.2,0.2,0.9,8,0,43,53,81.1,3,37,4,2,1,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
d7553721,Giovani Lo Celso,21,ARG,"AM,RW",23-033,90,0,1,0,0,3,0,0,0,62,1,0,1,0.1,0.1,0.1,4,1,40,49,81.6,7,42,5,5,2,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
ef322658,Andrés Guardado,18,MEX,"DM,LM",32-226,89,0,0,0,0,1,0,1,0,56,1,0,1,0.0,0.0,0.1,4,1,42,49,85.7,7,32,1,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
bf12926c,Diego Lainez,22,MEX,LM,18-337,1,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,2,0,5,6,83.3,2,6,1,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
d717630e,Wilfrid Kaptoum,34,CMR,"DM,CM",22-309,76,0,0,0,0,0,0,0,0,36,3,1,2,0.0,0.0,0.0,1,0,25,29,86.2,3,18,2,4,3,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
4a537185,Jesé,10,ESP,CM,26-075,14,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,0,3,0,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
24f59bb2,Junior Firpo,20,DOM,"LB,CB",22-263,90,0,1,0,0,0,0,0,0,67,1,1,2,0.0,0.0,0.1,1,1,49,60,81.7,10,37,3,1,1,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
89151b16,Zouhair Feddal,4,MAR,CB,30-131,90,0,0,0,0,1,0,1,0,75,1,2,1,0.1,0.1,0.0,0,0,59,66,89.4,5,51,1,2,2,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
b742cc0d,Marc Bartra,5,ESP,CB,28-117,90,0,0,0,0,0,0,0,0,77,1,3,0,0.0,0.0,0.0,1,0,61,69,88.4,5,53,3,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
59d53e8a,Francis Guerrero,2,ESP,RB,23-062,65,0,0,0,0,0,0,0,0,34,0,1,0,0.0,0.0,0.0,0,0,21,29,72.4,2,19,2,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
dee86451,William Carvalho,14,POR,"CM,RB",27-035,25,0,0,0,0,1,1,0,0,28,0,0,0,0.1,0.1,0.0,3,1,25,27,92.6,4,19,1,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
cda0b317,Joel Robles,1,ESP,GK,28-329,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,27,29,93.1,0,22,0,0,0,Real Betis,2019-05-12 Betis-Huesca,ESP-LALIGA,18-19,12723821
